1540812732 25.39 10287.0 
1540812734 25.39 10287.5 
1540812736 25.39 10287.9 
1540812738 25.37 10288.2 
1540812740 25.38 10288.2 
1540812742 25.37 10288.1 
1540812744 25.37 10288.0 
1540812746 25.37 10287.9 
1540812748 25.37 10287.3 
1540812750 25.36 10287.6 
1540812752 25.34 10287.7 
1540812754 25.35 10287.7 
1540812756 25.34 10287.7 
1540812758 25.34 10287.9 
1540812760 25.33 10287.5 
1540812762 25.33 10287.5 
1540812764 25.33 10287.5 
1540812766 25.29 10288.1 
1540812768 25.32 10287.7 
1540812770 25.32 10287.9 
1540812772 25.31 10287.7 
1540812774 25.31 10288.1 
1540812776 25.31 10287.6 
1540812778 25.30 10288.2 
1540812780 25.29 10287.9 
1540812782 25.29 10287.7 
1540812784 25.29 10287.8 
1540812786 25.29 10287.7 
1540812788 25.29 10287.8 
1540812790 25.28 10287.9 
1540812792 25.26 10287.5 
1540812794 25.27 10288.1 
1540812796 25.26 10288.1 
1540812798 25.26 10287.9 
1540812800 25.25 10288.3 
1540812802 25.25 10287.7 
1540812804 25.24 10288.4 
1540812806 25.24 10288.0 
1540812808 25.23 10287.5 
1540812810 25.24 10287.9 
1540812812 25.24 10288.0 
1540812814 25.23 10288.1 
1540812816 25.23 10287.9 
1540812818 25.21 10287.8 
1540812820 25.23 10287.4 
1540812822 25.21 10287.2 
1540812824 25.21 10287.7 
1540812826 25.21 10287.2 
1540812828 25.21 10288.4 
1540812830 25.19 10287.9 
1540812832 25.21 10287.6 
1540812834 25.20 10287.8 
1540812836 25.20 10287.8 
1540812838 25.20 10287.1 
1540812840 25.20 10287.0 
1540812842 25.20 10287.5 
1540812844 25.17 10287.4 
1540812846 25.18 10287.1 
1540812848 25.17 10287.4 
1540812850 25.17 10287.2 
1540812852 25.17 10287.4 
1540812854 25.17 10287.4 
1540812856 25.16 10287.8 
1540812858 25.15 10288.0 
1540812860 25.15 10287.4 
1540812862 25.14 10287.7 
1540812864 25.14 10288.1 
1540812866 25.14 10287.3 
1540812868 25.11 10287.5 
1540812870 25.12 10287.7 
1540812872 25.14 10287.9 
1540812874 25.11 10287.8 
1540812876 25.11 10287.5 
1540812878 25.11 10287.7 
1540812880 25.11 10287.7 
1540812882 25.11 10287.6 
1540812884 25.08 10287.6 
1540812886 25.11 10287.7 
1540812888 25.09 10287.7 
1540812890 25.09 10287.1 
1540812892 25.08 10287.5 
1540812894 25.06 10287.2 
1540812896 25.08 10287.6 
1540812898 25.08 10287.7 
1540812900 25.06 10287.8 
1540812902 25.06 10287.2 
1540812904 25.06 10287.6 
1540812906 25.06 10287.3 
1540812908 25.06 10286.8 
1540812910 25.06 10287.0 
1540812912 25.08 10287.1 
1540812914 25.06 10287.0 
1540812916 25.06 10287.5 
1540812918 25.06 10287.0 
1540812920 25.06 10287.0 
1540812922 25.06 10287.8 
1540812924 25.06 10287.4 
1540812926 25.06 10287.0 
1540812928 25.05 10287.5 
1540812930 25.06 10287.3 
1540812932 25.05 10287.6 
1540812934 25.03 10287.3 
1540812936 25.06 10287.2 
1540812938 25.04 10288.1 
1540812940 25.04 10287.2 
1540812942 25.06 10288.1 
1540812944 25.04 10287.1 
1540812946 25.05 10287.9 
1540812948 25.03 10287.4 
1540812950 25.04 10287.0 
1540812952 25.03 10287.1 
1540812954 25.03 10287.0 
1540812956 25.03 10287.4 
1540812958 25.02 10288.0 
1540812960 25.05 10287.9 
1540812962 25.04 10287.3 
1540812964 25.05 10287.2 
1540812966 25.04 10287.3 
1540812968 25.05 10287.0 
1540812970 25.03 10287.2 
1540812972 25.03 10287.3 
1540812974 25.05 10287.3 
1540812976 25.05 10287.3 
1540812978 25.04 10287.6 
1540812980 25.06 10287.5 
1540812982 25.05 10287.3 
1540812984 25.06 10286.9 
1540812986 25.06 10287.4 
1540812988 25.05 10287.3 
1540812990 25.05 10287.1 
1540812992 25.05 10286.6 
1540812994 25.06 10287.0 
1540812996 25.05 10287.2 
1540812998 25.05 10287.6 
1540813000 25.06 10286.5 
1540813002 25.06 10287.1 
1540813004 25.05 10287.0 
1540813006 25.04 10287.5 
1540813008 25.06 10287.1 
1540813010 25.06 10287.5 
1540813012 25.05 10286.8 
1540813014 25.05 10287.3 
1540813016 25.04 10287.4 
1540813018 25.03 10287.0 
1540813020 25.05 10287.0 
1540813022 25.02 10287.0 
1540813024 25.03 10287.0 
1540813026 25.03 10286.9 
1540813028 25.01 10286.3 
1540813030 25.04 10286.8 
1540813032 25.03 10286.9 
1540813034 25.02 10287.4 
1540813036 25.03 10287.6 
1540813038 25.03 10287.0 
1540813040 25.03 10287.4 
1540813042 25.03 10287.2 
1540813044 25.02 10287.0 
1540813046 25.03 10287.4 
1540813048 25.03 10287.6 
1540813050 25.04 10287.4 
1540813052 25.02 10287.6 
1540813054 25.03 10287.5 
1540813056 25.04 10287.5 
1540813058 25.02 10287.0 
1540813060 25.04 10287.4 
1540813062 25.03 10287.3 
1540813064 25.04 10287.1 
1540813066 25.03 10287.7 
1540813068 25.04 10287.4 
1540813070 25.03 10287.7 
1540813072 25.02 10287.5 
1540813074 25.02 10287.6 
1540813076 25.03 10287.2 
1540813078 25.03 10287.7 
1540813080 25.03 10287.5 
1540813083 25.04 10287.2 
1540813084 25.03 10287.5 
1540813086 25.03 10287.6 
1540813088 25.05 10287.5 
1540813090 25.04 10287.6 
1540813092 25.05 10287.4 
1540813094 25.06 10287.2 
1540813096 25.06 10287.3 
1540813098 25.03 10286.9 
1540813100 25.05 10286.8 
1540813102 25.05 10287.6 
1540813104 25.04 10287.5 
1540813106 25.06 10287.0 
1540813108 25.06 10287.5 
1540813110 25.06 10287.2 
1540813112 25.05 10287.4 
1540813114 25.05 10287.0 
1540813116 25.05 10287.9 
1540813118 25.06 10287.6 
1540813120 25.06 10287.0 
1540813122 25.06 10287.6 
1540813124 25.06 10287.5 
1540813126 25.06 10286.9 
1540813128 25.06 10287.1 
1540813130 25.06 10287.2 
1540813132 25.06 10288.3 
1540813134 25.06 10287.0 
1540813136 25.06 10288.0 
1540813138 25.06 10287.0 
1540813140 25.02 10286.6 
1540813142 25.06 10287.1 
1540813144 25.06 10287.2 
1540813146 25.08 10286.9 
1540813148 25.08 10287.5 
1540813150 25.08 10287.8 
1540813152 25.08 10288.2 
1540813154 25.08 10287.4 
1540813156 25.08 10288.0 
1540813158 25.08 10287.4 
1540813160 25.08 10287.9 
1540813162 25.08 10287.8 
1540813164 25.09 10288.0 
1540813166 25.09 10288.1 
1540813168 25.09 10288.0 
1540813170 25.09 10288.1 
1540813172 25.11 10287.8 
1540813174 25.11 10288.0 
1540813176 25.11 10288.1 
1540813178 25.11 10287.5 
1540813180 25.11 10287.9 
1540813182 25.11 10287.6 
1540813184 25.11 10287.2 
1540813186 25.12 10287.6 
1540813188 25.12 10287.7 
1540813190 25.11 10287.4 
1540813192 25.12 10287.8 
1540813194 25.14 10287.5 
1540813196 25.14 10287.5 
1540813198 25.14 10287.7 
1540813200 25.14 10287.5 
1540813202 25.14 10287.6 
1540813204 25.14 10287.7 
1540813206 25.14 10287.6 
1540813208 25.14 10287.7 
1540813210 25.14 10286.9 
1540813212 25.15 10287.5 
1540813214 25.15 10287.6 
1540813216 25.15 10287.5 
1540813218 25.15 10287.5 
1540813220 25.16 10287.3 
1540813222 25.16 10288.2 
1540813224 25.16 10287.6 
1540813226 25.16 10287.7 
1540813228 25.16 10287.4 
1540813230 25.17 10287.8 
1540813232 25.16 10288.0 
1540813234 25.16 10288.0 
1540813236 25.16 10287.8 
1540813238 25.17 10287.7 
1540813240 25.16 10287.8 
1540813242 25.17 10287.8 
1540813244 25.16 10286.8 
1540813246 25.17 10287.0 
1540813248 25.16 10287.5 
1540813250 25.17 10287.7 
1540813252 25.16 10287.6 
1540813254 25.16 10288.2 
1540813256 25.16 10287.9 
1540813258 25.17 10288.1 
1540813260 25.17 10288.1 
1540813262 25.17 10288.4 
1540813264 25.17 10287.4 
1540813266 25.17 10288.3 
1540813268 25.17 10287.7 
1540813270 25.18 10287.9 
1540813272 25.18 10287.6 
1540813274 25.18 10288.1 
1540813276 25.17 10287.9 
1540813278 25.14 10287.7 
1540813280 25.17 10288.1 
1540813282 25.18 10287.4 
1540813298 25.20 10288.4 
1540813300 25.21 10288.0 
1540813302 25.20 10288.1 
1540813304 25.20 10288.0 
1540813312 25.21 10287.6 
1540813314 25.20 10287.5 
1540813316 25.21 10287.7 
1540813318 25.21 10286.5 
1540813320 25.21 10287.4 
1540813322 25.21 10287.2 
1540813325 25.23 10287.6 
1540813326 25.23 10288.1 
1540813328 25.23 10288.1 
1540813330 25.23 10287.9 
1540813332 25.25 10287.7 
1540813334 25.25 10287.9 
1540813336 25.24 10287.8 
1540813338 25.24 10287.7 
1540813340 25.24 10287.7 
1540813342 25.25 10288.2 
1540813344 25.24 10287.7 
1540813346 25.25 10287.6 
1540813348 25.26 10287.9 
1540813350 25.26 10288.3 
1540813352 25.26 10288.6 
1540813354 25.26 10287.9 
1540813356 25.26 10288.1 
1540813358 25.26 10287.8 
1540813362 25.26 10287.9 
1540813364 25.26 10289.2 
1540813366 25.29 10288.5 
1540813368 25.27 10288.2 
1540813370 25.29 10288.2 
1540813372 25.29 10287.8 
1540813374 25.29 10287.8 
1540813376 25.29 10287.9 
1540813378 25.31 10287.8 
1540813380 25.30 10288.7 
1540813382 25.31 10287.6 
1540813384 25.31 10288.0 
1540813386 25.28 10287.9 
1540813388 25.31 10287.9 
1540813390 25.32 10288.2 
1540813392 25.33 10287.9 
1540813394 25.32 10288.5 
1540813396 25.33 10287.9 
1540813398 25.33 10287.9 
1540813400 25.32 10288.1 
1540813402 25.34 10287.7 
1540813404 25.34 10288.0 
1540813406 25.34 10288.3 
1540813408 25.34 10288.3 
1540813410 25.34 10288.7 
1540813412 25.34 10288.1 
1540813414 25.34 10288.2 
1540813416 25.34 10288.3 
1540813418 25.34 10288.2 
1540813420 25.35 10287.8 
1540813422 25.36 10287.7 
1540813424 25.34 10287.8 
1540813426 25.35 10287.2 
1540813428 25.34 10288.0 
1540813430 25.35 10288.3 
1540813432 25.36 10287.5 
1540813434 25.36 10287.7 
1540813436 25.37 10287.9 
1540813438 25.35 10288.6 
1540813440 25.36 10288.1 
1540813442 25.37 10288.2 
1540813444 25.36 10287.7 
1540813446 25.34 10287.5 
1540813448 25.35 10287.8 
1540813450 25.35 10288.1 
1540813452 25.37 10288.4 
1540813454 25.36 10288.9 
1540813456 25.35 10287.5 
1540813458 25.38 10288.7 
1540813460 25.36 10288.2 
1540813462 25.35 10287.9 
1540813464 25.36 10287.6 
1540813466 25.35 10288.3 
1540813468 25.36 10288.3 
1540813470 25.37 10287.8 
1540813472 25.37 10287.8 
1540813474 25.37 10288.7 
1540813476 25.37 10287.5 
1540813478 25.37 10287.4 
1540813480 25.36 10287.7 
1540813482 25.34 10288.0 
1540813484 25.36 10288.0 
1540813486 25.37 10288.5 
1540813488 25.37 10288.7 
1540813490 25.35 10288.0 
1540813492 25.37 10287.8 
1540813494 25.35 10288.1 
1540813496 25.35 10287.9 
1540813498 25.37 10288.0 
1540813500 25.37 10287.5 
1540813502 25.35 10288.1 
1540813504 25.37 10288.2 
1540813506 25.34 10288.0 
1540813508 25.35 10287.8 
1540813510 25.36 10287.5 
1540813512 25.34 10287.5 
1540813514 25.36 10288.3 
1540813516 25.36 10287.6 
1540813518 25.35 10288.0 
1540813520 25.35 10288.2 
1540813522 25.34 10287.7 
1540813524 25.36 10287.7 
1540813526 25.37 10287.9 
1540813528 25.35 10288.1 
1540813530 25.34 10287.7 
1540813532 25.37 10288.3 
1540813534 25.34 10287.9 
1540813536 25.35 10288.0 
1540813538 25.35 10288.1 
1540813540 25.36 10288.1 
1540813542 25.34 10288.2 
1540813544 25.34 10287.9 
1540813546 25.35 10288.1 
1540813548 25.34 10288.1 
1540813550 25.35 10288.2 
1540813552 25.34 10288.0 
1540813554 25.34 10288.3 
1540813556 25.34 10288.1 
1540813558 25.36 10288.4 
1540813561 25.35 10288.2 
1540813562 25.34 10288.9 
1540813564 25.35 10288.6 
1540813566 25.36 10288.5 
1540813568 25.35 10288.5 
1540813570 25.34 10288.6 
1540813572 25.35 10288.6 
1540813574 25.35 10288.7 
1540813576 25.35 10288.5 
1540813578 25.34 10288.5 
1540813580 25.35 10288.5 
1540813582 25.36 10289.1 
1540813584 25.36 10289.3 
1540813586 25.35 10288.5 
1540813588 25.35 10288.5 
1540813590 25.36 10288.0 
1540813592 25.36 10288.1 
1540813594 25.35 10288.1 
1540813596 25.35 10288.0 
1540813598 25.35 10288.2 
1540813600 25.36 10288.0 
1540813602 25.36 10288.4 
1540813604 25.37 10289.1 
1540813606 25.36 10288.4 
1540813608 25.35 10289.0 
1540813610 25.37 10288.5 
1540813612 25.37 10288.2 
1540813614 25.35 10288.5 
1540813616 25.37 10288.4 
1540813618 25.37 10288.1 
1540813620 25.35 10288.8 
1540813622 25.35 10288.5 
1540813624 25.35 10289.2 
1540813626 25.35 10288.3 
1540813628 25.36 10289.1 
1540813630 25.37 10288.3 
1540813632 25.35 10289.4 
1540813634 25.35 10288.5 
1540813636 25.35 10288.7 
1540813638 25.36 10288.7 
1540813640 25.35 10288.4 
1540813642 25.35 10288.4 
1540813644 25.35 10288.4 
1540813646 25.34 10288.2 
1540813648 25.36 10288.0 
1540813650 25.35 10288.2 
1540813652 25.35 10288.5 
1540813654 25.35 10288.7 
1540813656 25.36 10288.8 
1540813658 25.34 10288.3 
1540813660 25.34 10288.4 
1540813662 25.35 10289.0 
1540813664 25.35 10288.8 
1540813666 25.35 10289.2 
1540813668 25.35 10288.5 
1540813670 25.35 10288.7 
1540813672 25.34 10288.9 
1540813674 25.34 10289.3 
1540813676 25.34 10288.8 
1540813679 25.34 10288.5 
1540813681 25.34 10288.7 
1540813682 25.33 10288.5 
1540813684 25.34 10289.1 
1540813686 25.34 10288.3 
1540813688 25.34 10288.4 
1540813690 25.33 10288.9 
1540813692 25.34 10288.4 
1540813694 25.34 10288.5 
1540813696 25.34 10288.9 
1540813698 25.34 10287.9 
1540813700 25.34 10288.8 
1540813702 25.34 10287.9 
1540813704 25.33 10288.9 
1540813706 25.33 10288.3 
1540813708 25.34 10288.5 
1540813710 25.34 10288.5 
1540813712 25.34 10289.1 
1540813714 25.33 10289.1 
1540813716 25.34 10289.2 
1540813718 25.34 10289.2 
1540813720 25.34 10288.7 
1540813722 25.34 10288.6 
1540813724 25.34 10288.5 
1540813726 25.34 10287.9 
1540813728 25.34 10288.7 
1540813730 25.34 10288.6 
1540813732 25.34 10288.5 
1540813734 25.34 10288.5 
1540813736 25.34 10288.2 
1540813738 25.35 10288.6 
1540813740 25.34 10288.6 
1540813742 25.34 10288.7 
1540813744 25.36 10288.4 
1540813746 25.34 10288.4 
1540813748 25.34 10288.5 
1540813750 25.35 10288.7 
1540813752 25.34 10288.4 
1540813754 25.36 10289.4 
1540813756 25.34 10288.3 
1540813758 25.35 10288.5 
1540813760 25.36 10288.9 
1540813762 25.35 10288.2 
1540813764 25.34 10288.4 
1540813766 25.35 10288.1 
1540813768 25.35 10288.4 
1540813770 25.34 10288.3 
1540813772 25.35 10288.5 
1540813774 25.35 10288.9 
1540813776 25.36 10288.2 
1540813778 25.37 10288.4 
1540813780 25.34 10288.5 
1540813782 25.34 10288.5 
1540813784 25.34 10288.2 
1540813786 25.34 10288.2 
1540813788 25.34 10288.3 
1540813791 25.34 10288.5 
1540813792 25.34 10288.5 
1540813794 25.35 10288.8 
1540813796 25.34 10288.6 
1540813798 25.33 10288.7 
1540813800 25.34 10288.8 
1540813802 25.34 10288.2 
1540813804 25.34 10288.6 
1540813806 25.34 10288.8 
1540813808 25.34 10288.6 
1540813810 25.34 10288.6 
1540813812 25.34 10288.5 
1540813814 25.34 10288.5 
1540813816 25.34 10288.7 
1540813818 25.34 10288.8 
1540813820 25.34 10288.4 
1540813822 25.34 10289.0 
1540813824 25.34 10288.4 
1540813826 25.33 10289.0 
1540813828 25.31 10288.4 
1540813830 25.33 10287.8 
1540813832 25.33 10288.6 
1540813834 25.31 10288.2 
1540813836 25.31 10288.5 
1540813838 25.33 10289.1 
1540813840 25.34 10289.2 
1540813842 25.33 10288.8 
1540813844 25.32 10288.4 
1540813846 25.33 10289.1 
1540813848 25.33 10289.1 
1540813850 25.34 10288.8 
1540813852 25.33 10289.0 
1540813854 25.34 10288.5 
1540813856 25.32 10288.2 
1540813858 25.32 10288.5 
1540813860 25.33 10288.7 
1540813862 25.31 10289.1 
1540813864 25.32 10288.1 
1540813866 25.33 10288.1 
1540813868 25.32 10288.4 
1540813870 25.31 10288.6 
1540813872 25.31 10288.0 
1540813874 25.32 10288.6 
1540813876 25.31 10288.4 
1540813878 25.31 10288.3 
1540813880 25.31 10288.7 
1540813882 25.31 10288.9 
1540813884 25.31 10288.8 
1540813886 25.31 10288.3 
1540813888 25.33 10288.8 
1540813890 25.31 10288.7 
1540813892 25.32 10289.0 
1540813894 25.31 10288.2 
1540813896 25.31 10289.0 
1540813898 25.31 10287.9 
1540813900 25.31 10288.7 
1540813902 25.31 10288.5 
1540813904 25.31 10288.6 
1540813906 25.31 10288.4 
1540813908 25.30 10288.9 
1540813910 25.30 10288.5 
1540813912 25.31 10288.5 
1540813914 25.31 10289.1 
1540813916 25.31 10288.5 
1540813918 25.30 10288.7 
1540813920 25.31 10288.8 
1540813922 25.31 10289.2 
1540813924 25.31 10289.1 
1540813926 25.30 10289.0 
1540813928 25.31 10288.9 
1540813930 25.31 10288.9 
1540813932 25.31 10288.7 
1540813934 25.31 10289.1 
1540813936 25.29 10288.6 
1540813938 25.31 10287.9 
1540813940 25.31 10288.8 
1540813942 25.31 10288.3 
1540813944 25.30 10288.2 
1540813946 25.30 10288.9 
1540813948 25.29 10288.4 
1540813950 25.31 10288.5 
1540813952 25.29 10289.1 
1540813954 25.30 10288.3 
1540813956 25.30 10288.9 
1540813958 25.31 10288.4 
1540813960 25.30 10288.9 
1540813962 25.28 10288.8 
1540813964 25.30 10288.5 
1540813966 25.29 10289.3 
1540813968 25.30 10288.6 
1540813970 25.30 10289.0 
1540813972 25.29 10288.4 
1540813974 25.29 10288.6 
1540813976 25.31 10288.7 
1540813978 25.29 10288.5 
1540813980 25.29 10288.6 
1540813982 25.29 10288.3 
1540813984 25.29 10288.3 
1540813986 25.29 10288.5 
1540813988 25.28 10288.8 
1540813990 25.29 10288.1 
1540813992 25.29 10288.5 
1540813994 25.29 10288.6 
1540813996 25.29 10288.5 
1540813998 25.30 10288.8 
1540814000 25.29 10288.3 
1540814002 25.29 10288.6 
1540814004 25.29 10288.8 
1540814006 25.29 10288.4 
1540814008 25.29 10288.6 
1540814010 25.29 10288.5 
1540814012 25.29 10288.3 
1540814014 25.29 10288.5 
1540814016 25.29 10288.7 
1540814018 25.29 10288.7 
1540814020 25.30 10288.5 
1540814022 25.30 10288.4 
1540814024 25.29 10288.5 
1540814026 25.29 10288.7 
1540814028 25.29 10288.5 
1540814030 25.29 10289.1 
1540814032 25.29 10288.3 
1540814034 25.29 10288.8 
1540814036 25.29 10288.7 
1540814038 25.29 10288.6 
1540814040 25.31 10288.8 
1540814043 25.29 10288.3 
1540814044 25.30 10288.7 
1540814046 25.29 10288.7 
1540814048 25.29 10288.6 
1540814050 25.29 10288.6 
1540814052 25.30 10289.2 
1540814054 25.29 10288.7 
1540814056 25.29 10289.1 
1540814058 25.29 10288.5 
1540814060 25.29 10289.2 
1540814062 25.29 10288.7 
1540814064 25.29 10288.5 
1540814066 25.30 10288.7 
1540814068 25.29 10289.3 
1540814070 25.29 10288.3 
1540814072 25.29 10288.6 
1540814074 25.30 10289.3 
1540814076 25.29 10288.5 
1540814078 25.29 10288.5 
1540814080 25.29 10288.7 
1540814082 25.29 10288.7 
1540814084 25.29 10288.9 
1540814086 25.29 10288.6 
1540814088 25.29 10289.2 
1540814090 25.29 10288.8 
1540814092 25.29 10289.1 
1540814094 25.29 10288.6 
1540814096 25.30 10288.9 
1540814098 25.29 10289.0 
1540814100 25.29 10288.8 
1540814102 25.29 10288.8 
1540814104 25.29 10288.8 
1540814106 25.30 10288.7 
1540814108 25.31 10288.7 
1540814110 25.31 10289.3 
1540814112 25.30 10289.7 
1540814114 25.31 10289.4 
1540814116 25.31 10289.1 
1540814118 25.32 10289.0 
1540814120 25.31 10288.9 
1540814122 25.30 10288.9 
1540814124 25.33 10288.8 
1540814126 25.32 10288.7 
1540814128 25.32 10289.7 
1540814130 25.33 10288.8 
1540814132 25.33 10289.3 
1540814134 25.33 10289.3 
1540814136 25.34 10288.9 
1540814138 25.34 10289.1 
1540814140 25.34 10289.4 
1540814142 25.34 10288.9 
1540814144 25.34 10289.0 
1540814146 25.34 10289.1 
1540814148 25.34 10289.9 
1540814150 25.34 10288.3 
1540814152 25.34 10288.7 
1540814154 25.34 10288.5 
1540814156 25.34 10288.9 
1540814158 25.34 10288.9 
1540814160 25.36 10288.6 
1540814162 25.36 10288.9 
1540814164 25.37 10288.8 
1540814166 25.35 10288.8 
1540814168 25.37 10289.4 
1540814170 25.37 10289.4 
1540814172 25.38 10289.1 
1540814174 25.38 10289.3 
1540814176 25.38 10288.7 
1540814178 25.37 10289.4 
1540814180 25.37 10288.9 
1540814182 25.38 10289.2 
1540814184 25.37 10289.3 
1540814190 25.37 10289.1 
1540814190 25.37 10289.1 
1540814190 25.38 10289.1 
1540814192 25.38 10288.8 
1540814194 25.37 10289.1 
1540814196 25.38 10288.9 
1540814198 25.37 10288.8 
1540814200 25.39 10289.0 
1540814202 25.37 10289.5 
1540814204 25.38 10289.2 
1540814206 25.38 10289.3 
1540814208 25.38 10288.8 
1540814210 25.38 10289.0 
1540814212 25.37 10289.2 
1540814214 25.37 10288.3 
1540814216 25.37 10289.5 
1540814218 25.37 10289.2 
1540814220 25.36 10289.0 
1540814222 25.36 10288.7 
1540814224 25.35 10289.1 
1540814226 25.34 10288.9 
1540814228 25.36 10289.9 
1540814230 25.34 10289.0 
1540814232 25.32 10288.3 
1540814234 25.34 10289.4 
1540814236 25.33 10289.1 
1540814238 25.33 10289.5 
1540814240 25.32 10289.5 
1540814242 25.34 10289.1 
1540814244 25.31 10288.9 
1540814246 25.32 10288.9 
1540814248 25.31 10289.1 
1540814250 25.31 10289.3 
1540814252 25.30 10289.1 
1540814254 25.30 10289.0 
1540814256 25.29 10288.6 
1540814258 25.29 10289.0 
1540814260 25.29 10289.4 
1540814262 25.28 10289.7 
1540814264 25.29 10289.8 
1540814266 25.27 10288.9 
1540814268 25.28 10289.7 
1540814270 25.26 10288.6 
1540814272 25.26 10289.2 
1540814274 25.26 10289.4 
1540814276 25.26 10289.5 
1540814278 25.26 10288.6 
1540814280 25.25 10289.3 
1540814282 25.24 10289.4 
1540814284 25.25 10289.4 
1540814286 25.24 10289.4 
1540814288 25.23 10289.3 
1540814290 25.21 10289.9 
1540814292 25.23 10288.9 
1540814294 25.21 10289.4 
1540814296 25.20 10288.8 
1540814298 25.20 10289.4 
1540814300 25.19 10288.7 
1540814302 25.18 10289.8 
1540814304 25.17 10289.1 
1540814306 25.18 10289.1 
1540814308 25.17 10288.7 
1540814310 25.17 10289.1 
1540814312 25.17 10289.7 
1540814314 25.16 10289.4 
1540814316 25.16 10288.9 
1540814318 25.15 10289.2 
1540814320 25.14 10288.6 
1540814322 25.14 10289.7 
1540814324 25.14 10289.4 
1540814326 25.14 10289.3 
1540814328 25.12 10289.5 
1540814330 25.11 10289.2 
1540814332 25.11 10289.3 
1540814334 25.11 10289.2 
1540814336 25.09 10288.9 
1540814338 25.11 10289.5 
1540814340 25.09 10289.7 
1540814342 25.09 10288.8 
1540814344 25.08 10288.7 
1540814346 25.06 10289.7 
1540814348 25.08 10288.5 
1540814350 25.08 10289.1 
1540814352 25.08 10288.9 
1540814354 25.08 10288.1 
1540814356 25.06 10288.7 
1540814358 25.06 10289.8 
1540814360 25.06 10288.6 
1540814362 25.06 10288.6 
1540814364 25.05 10289.8 
1540814366 25.04 10289.2 
1540814368 25.03 10288.9 
1540814370 25.02 10289.1 
1540814372 25.02 10289.0 
1540814374 25.02 10289.1 
1540814376 25.02 10289.2 
1540814378 25.01 10289.2 
1540814380 25.01 10289.0 
1540814382 25.01 10288.8 
1540814384 25.00 10289.4 
1540814386 24.99 10289.8 
1540814388 25.00 10289.2 
1540814390 24.99 10288.6 
1540814392 24.99 10289.1 
1540814394 24.98 10288.7 
1540814396 24.98 10289.2 
1540814398 24.98 10289.3 
1540814400 24.97 10288.0 
1540814402 24.98 10289.5 
1540814404 24.95 10289.8 
1540814406 24.95 10288.3 
1540814408 24.94 10289.2 
1540814410 24.91 10288.9 
1540814412 24.93 10289.0 
1540814414 24.93 10289.4 
1540814416 24.93 10289.3 
1540814418 24.93 10288.6 
1540814420 24.93 10288.7 
1540814422 24.92 10289.0 
1540814424 24.92 10289.2 
1540814426 24.91 10289.5 
1540814428 24.91 10289.2 
1540814430 24.91 10290.0 
1540814432 24.90 10289.3 
1540814434 24.91 10289.7 
1540814436 24.91 10289.0 
1540814438 24.91 10289.2 
1540814440 24.88 10288.7 
1540814442 24.88 10288.9 
1540814444 24.88 10288.8 
1540814446 24.88 10289.2 
1540814448 24.86 10289.4 
1540814450 24.86 10289.0 
1540814452 24.85 10289.0 
1540814454 24.85 10289.8 
1540814456 24.83 10289.1 
1540814458 24.85 10289.1 
1540814460 24.82 10289.0 
1540814462 24.83 10289.1 
1540814464 24.82 10289.4 
1540814466 24.82 10288.8 
1540814468 24.81 10288.8 
1540814470 24.80 10288.5 
1540814472 24.80 10288.7 
1540814474 24.80 10289.7 
1540814476 24.79 10288.8 
1540814478 24.79 10289.7 
1540814480 24.77 10288.9 
1540814482 24.77 10289.2 
1540814484 24.77 10289.2 
